t,Symbol(beta),Symbol(betaD),Symbol(theta),Symbol(thetaD),Symbol(theta_m),Symbol(beta_c),
6.51,-0.05387224852171496,0.7981757327882455,-0.05960658510876272,-0.8008947014057881,0.03979734904014966,-0.03979734904014966,
6.5200000000000005,-0.045890491193832504,0.8050124788855899,-0.06761553212282059,-0.8062793208182013,0.031708312555951204,-0.031708312555951204,
6.53,-0.03784036640497661,0.8110579353581323,-0.0756783253310026,-0.8108667593989834,0.023564891415687378,-0.023564891415687378,
6.54,-0.029729787051395284,0.8163034470715347,-0.08378699292499243,-0.8146498930479955,0.015375137145757639,-0.015375137145757639,
6.55,-0.021566752580679936,0.8207411803122251,-0.0919334918554724,-0.8176224338228779,0.007147173225972886,-0.007147173225972886,
6.5600000000000005,-0.013359340777557686,0.8243641370637842,-0.10010971619370117,-0.8197789418976366,-0.0011108133556381738,0.0011108133556381738,
6.57,-0.005115699406919843,0.827166168076881,-0.10830750561267753,-0.8211148362379456,-0.0093905806688043,0.0093905806688043,
6.58,0.003155962273848968,0.8291419846771194,-0.116518653975057,-0.8216264039473105,-0.017683840514807564,0.017683840514807564,
6.59,0.011447382120620162,0.8302871692600956,-0.1247349180145301,-0.8213108082438202,-0.02598226719467539,0.02598226719467539,
6.6000000000000005,0.019750253813221118,0.8305981844283233,-0.1329480260969683,-0.8201660950331648,-0.03427750635793797,0.03427750635793797,
6.61,0.028056235657504352,0.8300723807304797,-0.14114968704729994,-0.8181911980498616,-0.04256118391777294,0.04256118391777294,
6.62,0.03635695946480915,0.8287080029695321,-0.14933159902779855,-0.8153859425451597,-0.05082491501807654,0.05082491501807654,
6.63,0.044644039494504476,0.8265041950527692,-0.15748545845325015,-0.8117510475068314,-0.05906031303778264,0.05906031303778264,
6.640000000000001,0.05290908144503217,0.8234610033634703,-0.16560296892831847,-0.8072881264029408,-0.06725899861760165,0.06725899861760165,
6.65,0.06114369147866687,0.819579378640831,-0.17367585019234788,-0.8019996864486584,-0.07541260869427135,0.07541260869427135,
6.66,0.06933948526507518,0.8148611763617877,-0.18169584705683448,-0.7958891264021858,-0.08351280552740281,0.08351280552740281,
6.67,0.07748809702869305,0.8093091556255542,-0.18965473832085633,-0.7889607329028243,-0.0915512857040649,0.0915512857040649,
6.68,0.08558118858494859,0.8029269765487312,-0.19754434564988457,-0.7812196753710847,-0.09951978910638343,0.09951978910638343,
6.69,0.09361045835043591,0.7957191961859811,-0.2053565424035954,-0.7726719994974427,-0.10741010782763136,0.10741010782763136,
6.7,0.10156765031229573,0.787691262998191,-0.21308326239856984,-0.7633246193528299,-0.11521409502255553,0.11521409502255553,
6.71,0.10944456294227764,0.778849509896845,-0.22071650859209813,-0.7531853081601578,-0.1229236736780191,0.1229236736780191,
6.72,0.11723305804124609,0.7692011458998319,-0.22824836167369972,-0.742262687772044,-0.1305308452904367,0.1305308452904367,
6.73,0.12492506950024442,0.7587542464402203,-0.23567098855142016,-0.7305662169053976,-0.13802769843693435,0.13802769843693435,
6.74,0.13251261196464661,0.747517742375329,-0.24297665072047414,-0.7181061781885738,-0.14540641722767889,0.14540641722767889,
6.75,0.1399877893883999,0.7355014077490266,-0.25015771250235985,-0.704893664081382,-0.15265928962738343,0.15265928962738343,
6.76,0.14734280346589015,0.7227158463650625,-0.25720664914317365,-0.6909405617322916,-0.15977871563460536,0.15977871563460536,
6.7700000000000005,0.15456996192954078,0.7091724772339654,-0.26411605476049654,-0.6762595368406916,-0.16675721530810153,0.16675721530810153,
6.78,0.16166168670188044,0.694883518959813,-0.27087865012890344,-0.6608640165949929,-0.17358743663019247,0.17358743663019247,
6.79,0.16861052189147857,0.6798619731367932,-0.27748729029485336,-0.6447681717596986,-0.1802621631978019,0.1802621631978019,
6.8,0.17540914162284652,0.6641216068282787,-0.2839349720124503,-0.6279868979862924,-0.18677432173257483,0.18677432173257483,
6.8100000000000005,0.18205035769112932,0.6476769342032191,-0.29021484099231326,-0.6105357964238959,-0.1931169894022364,0.1931169894022364,
6.82,0.18852712703316152,0.6305431974064662,-0.2963201989565522,-0.59243115370612,-0.1992834009461177,0.1992834009461177,
6.83,0.19483255900722618,0.6127363467404202,-0.3022445104936134,-0.5736899213903913,-0.20526695559854954,0.20526695559854954,
6.84,0.20095992247463038,0.5942730202358444,-0.3079814097075173,-0.5543296949252738,-0.2110612238045925,0.2110612238045925,
6.8500000000000005,0.20690265267698882,0.5751705226892753,-0.31352470665677007,-0.534368692219949,-0.21665995372333777,0.21665995372333777,
6.86,0.21265435790388157,0.5554468042436174,-0.31886839357896957,-0.5138257318880829,-0.22205707751475925,0.22205707751475925,
6.87,0.21820882594631774,0.5351204385869389,-0.3240066508978504,-0.4927202112358204,-0.22724671740682892,0.22724671740682892,
6.88,0.22356003033218713,0.5142106008422825,-0.3289338530102086,-0.47107208406063894,-0.2322231915403107,0.2322231915403107,
6.890000000000001,0.22870213634060996,0.4927370452188345,-0.333644573850815,-0.4489018383242988,-0.23698101958932313,0.23698101958932313,
6.9,0.2336295067927983,0.4707200824913828,-0.338133592234058,-0.4262304737591829,-0.24151492815639855,0.24151492815639855,
6.91,0.23833670761771214,0.44818055737145013,-0.3423958969716498,-0.4030794794629709,-0.24581985594136627,0.24581985594136627,
6.92,0.24281851319142664,0.42513982582929016,-0.3464266917662795,-0.37947081153188467,-0.24989095868394226,0.24989095868394226,
6.93,0.24706991144971954,0.40161973242148524,-0.35022139988159834,-0.35542687077771984,-0.2537236138804143,0.2537236138804143,
6.94,0.2510861087739344,0.3776425876738858,-0.35377566858937554,-0.3309704805685979,-0.25731342527526924,0.25731342527526924,
6.95,0.25486253465067327,0.3532311455645639,-0.3570853733950615,-0.30612486482787915,-0.26065622712901215,0.26065622712901215,
6.96,0.2583948461063189,0.32840858114594085,-0.3601466220433403,-0.28091362622002725,-0.2637480882637737,0.2637480882637737,
6.97,0.2616789319177783,0.3031984683395939,-0.36295575830554055,-0.25536072454646114,-0.2665853158885959,0.2665853158885959,
6.98,0.26471091660117424,0.2776247579315774,-0.36550936555100516,-0.2294904553686237,-0.2691644592065152,0.2691644592065152,
6.99,0.26748716418049,0.2517117557900342,-0.3678042701046914,-0.20332742886969382,-0.2714823128057383,0.2714823128057383,
7,0.27000428173839036,0.22548410132108831,-0.36983754439338834,-0.17689654896061807,-0.2735359198373222,0.2735359198373222,
7.01,0.27225912275160125,0.19896674617310373,-0.37160650988299454,-0.15022299263049482,-0.27532257498182444,0.27532257498182444,
7.0200000000000005,0.27424879021333226,0.17218493319351408,-0.3731087398092995,-0.12333218953585492,-0.27683982720739253,0.27683982720739253,
7.03,0.2759706395452674,0.145164175636635,-0.37434206170465806,-0.09624980181809883,-0.2780854823217046,0.2780854823217046,
7.04,0.27742228130163377,0.11793023661558463,-0.37530455972283905,-0.06900170413331407,-0.2790576053200674,0.2790576053200674,
7.05,0.2786015836677896,0.09050910878588389,-0.3759945767641722,-0.04161396387395534,-0.2797545225318139,0.2797545225318139,
7.0600000000000005,0.27950667475564844,0.06292699424324913,-0.37641071640291174,-0.01411282155746207,-0.2801748235669409,0.2801748235669409,
7.07,0.28013594469808095,0.035210284613525794,-0.37655184461848634,0.013475328647147542,-0.28031736306467125,0.28031736306467125,
7.08,0.2804880475442162,0.007385541308156118,-0.37641709133201484,0.041123958287292796,-0.280181262245335,0.280181262245335,
7.09,0.28056190295729777,-0.020520524085371573,-0.3760058517491419,0.06880642392523134,-0.27976591026663333,0.27976591026663333,
7.1000000000000005,0.28035669771644406,-0.048481069312280564,-0.3753177875098896,0.09649598640533588,-0.27907096538498843,0.27907096538498843,
7.11,0.2798718870233213,-0.07646914089568645,-0.3743528276458362,0.12416583013096097,-0.27809635592229454,0.27809635592229454,
7.12,0.2791071956143644,-0.10445769355822739,-0.3731111693445266,0.15178908239332015,-0.2768422810379718,0.2768422810379718,
7.13,0.2780626186787821,-0.1324196096621386,-0.3715932785205934,0.17933883279596513,-0.27530921130579933,0.27530921130579933,
7.140000000000001,0.27673842258216075,-0.16032771871144208,-0.3697998901926337,0.20678815281908103,-0.2734978890945601,0.2734978890945601,
7.15,0.27513514539504635,-0.18815481696106995,-0.3677320086644429,0.23411011556787328,-0.27140932875108736,0.27140932875108736,
7.16,0.27325359722543563,-0.21587368717804667,-0.36539090750876413,0.26127781574881814,-0.2690448165838518,0.2690448165838518,
7.17,0.27109486035365515,-0.2434571185999976,-0.36277812935127596,0.28826438991647496,-0.2664059106447887,0.2664059106447887,
7.18,0.26866028916765516,-0.27087792713545283,-0.3598954854521112,0.31504303703191744,-0.26349444030663227,0.26349444030663227,
7.19,0.2659515098963006,-0.2981089758492091,-0.356745055081792,0.3415870393716379,-0.2603125056326099,0.2603125056326099,
7.2,0.2629704201378085,-0.32512319577430204,-0.3533291846880756,0.36786978382302415,-0.2568624765349564,0.2568624765349564,
7.21,0.2597191881800655,-0.35189360708961925,-0.3496504868498454,0.39386478359921456,-0.2531469917183439,0.2531469917183439,
7.22,0.2562002521091693,-0.3783933406994296,-0.3457118390138533,0.4195457004023262,-0.24916895740399178,0.24916895740399178,
7.23,0.252416318702175,-0.40459566024742943,-0.34151638200983003,0.44488636705974005,-0.24493154582992835,0.24493154582992835,
7.24,0.24837036209970073,-0.4304739845940951,-0.33706751833923265,0.4698608106533511,-0.240438193522625,0.240438193522625,
7.25,0.24406562225375977,-0.4560019107815557,-0.33236891023269916,0.494443276156472,-0.23569259933502615,0.23569259933502615,
7.26,0.2395056031459442,-0.4811532375051662,-0.32742447747113446,0.5186082505874622,-0.23069872224584578,0.23069872224584578,
7.2700000000000005,0.23469407077089255,-0.5059019891056803,-0.32223839496525986,0.542330487683171,-0.22546077891491242,0.22546077891491242,
7.28,0.22963505087983574,-0.5302224400900452,-0.3168150900884281,0.5655850330889828,-0.2199832409893124,0.2199832409893124,
7.29,0.2243328264789353,-0.5540891401826868,-0.3111592397575383,0.5883472500556794,-0.21427083215511364,0.21427083215511364,
7.3,0.21879193507710842,-0.5774769399026651,-0.30527576725698147,0.6105928456265455,-0.20832852492955126,0.20832852492955126,
7.3100000000000005,0.21301716567808177,-0.6003610166553377,-0.299169838800716,0.6322978972911799,-0.20216153718872318,0.20216153718872318,
7.32,0.2070135555115284,-0.6227169013203109,-0.29284685982780423,0.653438880075418,-0.19577532842608228,0.19577532842608228,
7.33,0.20078638649832528,-0.6445205053101144,-0.28631247102705004,0.6739926940296523,-0.18917559573732054,0.18917559573732054,
7.34,0.19434118144522414,-0.6657481480670899,-0.2795725440867535,0.6939366920707499,-0.18236826952762106,0.18236826952762106,
7.3500000000000005,0.18768369996455322,-0.686376584958548,-0.272633177166046,0.7132487081257464,-0.1753595089377065,0.1753595089377065,
7.36,0.18081993411496775,-0.7063830355231653,-0.26550069008478855,0.7319070855186357,-0.16815569698563645,0.16815569698563645,
7.37,0.1737561037597361,-0.7257452120144228,-0.2581816192296022,0.7498907055349239,-0.16076343542189822,0.16076343542189822,
7.38,0.16649865163959188,-0.7444413481798947,-0.250682712174253,0.7671790160922464,-0.15318953929599552,0.15318953929599552,
7.390000000000001,0.15905423815779293,-0.7624502282085798,-0.24301092201333052,0.7837520604393362,-0.14544103123346383,0.14544103123346383,
7.4,0.15142973587570713,-0.7797512157720329,-0.23517340140893717,0.7995905058000286,-0.13752513542302652,0.13752513542302652,
7.41,0.14363222371798678,-0.7963242830789148,-0.22717749635093687,0.8146756718738688,-0.12944927131444622,0.12944927131444622,
7.42,0.13566898088719764,-0.8121500398571257,-0.21903073963219818,0.8289895591003188,-0.12122104702852016,0.12122104702852016,
7.43,0.12754748048862638,-0.8272097621725043,-0.210740844041195,0.8425148765895801,-0.11284825248160696,0.11284825248160696,
7.44,0.11927538286690134,-0.8414854209885427,-0.2023156952752992,0.8552350696197377,-0.10433885222805217,0.10433885222805217,
7.45,0.11086052865701591,-0.8549597103677229,-0.19376334457910183,0.8671343465973183,-0.09570097802489283,0.09570097802489283,
7.46,0.10231093155333869,-0.8676160752117505,-0.18509200111312865,0.8781977053764963,-0.08694292112425994,0.08694292112425994,
7.47,0.09363477080122118,-0.8794387384356289,-0.1763100240593637,0.8884109588311125,-0.07807312429995733,0.07807312429995733,
7.48,0.0848403834168649,-0.8904127274686112,-0.16742591447105257,0.897760759573417,-0.0691001736157631,0.0691001736157631,
7.49,0.07593625614217878,-0.9005238999742816,-0.15844830687531838,0.9062346237140458,-0.060032789944071574,0.060032789944071574,
7.5,0.06693101714243596,-0.9097589686819472,-0.14938596063817794,0.9138209535591899,-0.050879820244559726,0.050879820244559726,
7.51,0.05783342745561649,-0.9181055252222454,-0.14024775110258603,0.920509059143238,-0.041650228613611895,0.041650228613611895,
7.5200000000000005,0.04865237220339404,-0.925552062861625,-0.13104266051115365,0.9262891784983591,-0.032353087116265195,0.032353087116265195,
7.53,0.03939685157477779,-0.9320879980328513,-0.12177976872617007,0.9311524965665294,-0.022997566413431758,0.022997566413431758,
7.54,0.030075971594449278,-0.9377036905622039,-0.11246824376050477,0.9350911626643834,-0.013592926198109812,0.013592926198109812,
7.55,0.02069893468882724,-0.9423904624982615,-0.10311733213386093,0.938098306416949,-0.004148505455199528,0.004148505455199528,
7.5600000000000005,0.011275030063844624,-0.9461406154523824,-0.09373634906969144,0.9401680520827707,0.005326287439611652,-0.005326287439611652,
7.57,0.0018136239093207995,-0.9489474463669157,-0.08433466854886373,0.9412955312000921,0.014821984765647639,-0.014821984765647639,
7.58,-0.007675850554348359,-0.9508052616339503,-0.07492171323686281,0.9414768934916004,0.02432906963076857,-0.02432906963076857,
7.59,-0.01718390317068786,-0.9517093894948194,-0.0655069443019468,0.9407093159736599,0.033837986255033745,-0.033837986255033745,
7.6000000000000005,-0.026700997065636056,-0.9516561906587584,-0.0560998511422102,0.9389910102249277,0.043339150346367705,-0.043339150346367705,
7.61,-0.03621755897222364,-0.9506430670877749,-0.04670994103996092,0.9363212277786457,0.052822959549639475,-0.052822959549639475,
7.62,-0.045723989643101384,-0.9486684689040805,-0.037346728762174465,0.9327002636126859,0.06227980395020379,-0.06227980395020379,
7.63,-0.05521067433214219,-0.9457318993860648,-0.028019726126047605,0.9281294577214745,0.07170007661269193,-0.07170007661269193,
7.640000000000001,-0.06466799332600284,-0.9418339180288553,-0.01873843154883286,0.9226111947641638,0.08107418413567882,-0.08107418413567882,
7.65,-0.0740863325062914,-0.9369761416558007,-0.009512319601191224,0.9161489017937472,0.09039255720279687,-0.09039255720279687,
7.66,-0.08345609392284942,-0.9311612435776537,-0.00035083058325375074,0.9087470440821385,0.09964566111091372,-0.09964566111091372,
7.67,-0.09276770635862595,-0.9243929508067968,0.008736639857567634,0.9004111190664493,0.10882400625614332,-0.10882400625614332,
7.68,-0.10201163586669393,-0.9166760393442961,0.017740751048232126,0.8911476484517206,0.11791815855871446,-0.11791815855871446,
7.69,-0.1111783962601369,-0.9080163275679983,0.02665222753274933,0.8809641685150778,0.12691874980807683,-0.12691874980807683,
7.7,-0.12025855953581688,-0.8984206677599961,0.03546186921790011,0.8698692186656145,0.1358164879100791,-0.1358164879100791,
7.71,-0.12924276621341685,-0.8878969358215831,0.04416056140455625,0.8578723283231606,0.14460216701860182,-0.14460216701860182,
7.72,-0.13812173557163268,-0.8764540192332481,0.05273928468778786,0.8449840021873867,0.15326667753466575,-0.15326667753466575,
7.73,-0.14688627576396515,-0.8641018033261266,0.06118912470966173,0.8312157039763559,0.16180101595675836,-0.16180101595675836,
7.74,-0.1555272937972264,-0.8508511559396305,0.06950128174942528,0.8165798387205895,0.17019629456691954,-0.17019629456691954,
7.75,-0.1640358053566227,-0.8367139105476038,0.07766708013663118,0.8010897337048952,0.1784437509379975,-0.1784437509379975,
7.76,-0.17240294446209875,-0.8217028479422746,0.08567797747368013,0.784759618155579,0.18653475724841695,-0.18653475724841695,
7.7700000000000005,-0.1806199729415215,-0.8058316765712905,0.09352557365523592,0.7676046017751601,0.19446082939178827,-0.19446082939178827,
7.78,-0.18867828970723438,-0.789115011628518,0.10120161967298752,0.7496406522303115,0.2022136358697174,-0.2022136358697174,
7.79,-0.19656943982351957,-0.7715683530034922,0.10869802619529063,0.7308845717014301,0.20978500645724354,-0.20978500645724354,
7.8,-0.2042851233535545,-0.7532080621979157,0.11600687191230494,0.7113539726039732,0.217166940631428,-0.217166940631428,
7.8100000000000005,-0.21181720397553366,-0.7340513383201542,0.12312041163834467,0.6910672525924973,0.22435161575472812,-0.22435161575472812,
7.82,-0.2191577173587352,-0.7141161932700263,0.13003108416426964,0.6700435689581811,0.23133139500591235,-0.23133139500591235,
7.83,-0.22629887929143547,-0.693421426226934,0.13673151985385146,0.6483028125295388,0.23809883505239,-0.23809883505239,
7.84,-0.2332330935537048,-0.6719865975538584,0.14321454797914684,0.6258655811840513,0.24464669345893833,-0.24464669345893833,
7.8500000000000005,-0.2399529595292434,-0.6498320022284821,0.14947320379098736,0.6027531530755775,0.2509679358288972,-0.2509679358288972,
7.86,-0.2464512795515282,-0.626978642910425,0.15550073532174313,0.578987459678722,0.25705574267496056,-0.25705574267496056,
7.87,-0.25272106598063243,-0.6034482027504213,0.16129060991853036,0.5545910587468494,0.26290351601771567,-0.26290351601771567,
7.88,-0.25875554800813666,-0.5792630180432761,0.16683652050599887,0.529587107275218,0.2685048857110589,-0.2685048857110589,
7.890000000000001,-0.2645481781885694,-0.5544460508218307,0.17213239157875104,0.5039993345548076,0.2738537154945385,-0.2738537154945385,
7.9,-0.27009263869678773,-0.529020861483402,0.17717238492429913,0.47785201539591265,0.27894410877354214,-0.27894410877354214,
7.91,-0.27538284731162177,-0.5030115815342749,0.18195090507825826,0.4511699435935117,0.28377041412904086,-0.28377041412904086,
7.92,-0.2804129631269645,-0.4764428865307066,0.1864626045141934,0.4239784056989053,0.2883272305593353,-0.2883272305593353,
7.930000000000001,-0.2851773919922716,-0.4493399692880432,0.19070238857118244,0.39630315515418735,0.29260941245689426,-0.29260941245689426,
7.94,-0.28967079168515203,-0.4217285134212846,0.1946654201227243,0.36817038683787207,0.29661207432395154,-0.29661207432395154,
7.95,-0.29388807681936485,-0.3936346672726138,0.19834712399110302,0.33960671206151394,0.300330595231014,-0.300330595231014,
7.96,-0.297824423492091,-0.3650850182728326,0.20174319111171815,0.31063913404850524,0.30376062302283535,-0.30376062302283535,
7.97,-0.3014752736748193,-0.3361065677749001,0.2048495824522032,0.2812950239175006,0.3068980782767252,-0.3068980782767252,
7.98,-0.3048363393525683,-0.30672670638898925,0.2076625326913782,0.2516020971841723,0.309739158018292,-0.309739158018292,
7.99,-0.3079036064164582,-0.2769731898396363,0.2101785536632199,0.221588390786322,0.3122803391998521,-0.3122803391998521,
8,-0.31067333831485455,-0.24687411535645265,0.21239443757108314,0.19128224062883878,0.314518381946794,-0.314518381946794,
8.01,-0.3131420794684191,-0.21645789860134984,0.21430725997737154,0.16071225963666969,0.3164503325771453,-0.3164503325771453,
8.02,-0.3153066584544326,-0.185753251126312,0.21591438257373824,0.12990731629592778,0.3180735263994756,-0.3180735263994756,
8.03,-0.31716419096569576,-0.1547891583475925,0.2172134557366975,0.09889651365556855,0.3193855902940645,-0.3193855902940645,
8.040000000000001,-0.31871208254917166,-0.12359485801388644,0.2182024208732532,0.06770916875478176,0.3203844450819857,-0.3203844450819857,
8.05,-0.31994803112931053,-0.0921998191384332,0.21887951256080102,0.03637479243442893,0.32106830768640904,-0.32106830768640904,
8.06,-0.32087002932069486,-0.06063372135769334,0.2192432604851453,0.004923069484563045,0.32143569308999675,-0.32143569308999675,
8.07,-0.3214763665342718,-0.028926434672395175,0.21929249117999094,-0.026616160925653977,0.3214854160917908,-0.3214854160917908,
8.08,-0.32176563088099575,0.002892000479467388,0.2190263295707344,-0.058212924594423704,0.3212165928664418,-0.3212165928664418,
8.09,-0.3217367108762011,0.034791392873921745,0.21844420032479017,-0.08983713147340347,0.3206286423280381,-0.3206286423280381,
8.1,-0.32138879694746186,0.06674141993755893,0.21754582901005615,-0.12145859476039429,0.3197212873001567,-0.3197212873001567,
8.11,-0.32072138274808626,0.09871164703502451,0.21633124306245222,-0.15304704996861648,0.31849455549307676,-0.31849455549307676,
8.120000000000001,-0.319734266277736,0.1306715466764021,0.21480077256276606,-0.18457217404482434,0.3169487802883937,-0.3169487802883937,
8.13,-0.31842755081097196,0.16259051771673838,0.2129550508223178,-0.21600360460999118,0.315084601330541,-0.315084601330541,
8.14,-0.3168016456338046,0.1944379046215719,0.2107950147762179,-0.2473109593969778,0.31290296492398006,-0.31290296492398006,
8.15,-0.3148572665875889,0.22618301687418052,0.2083219051822481,-0.2784638559594691,0.31040512423407063,-0.31040512423407063,
8.16,-0.3125954364188471,0.2577951486002676,0.20553726662265343,-0.30943193172551653,0.30759263928888,-0.30759263928888,
8.17,-0.3100174849328444,0.2892435984858632,0.20244294730539825,-0.34018486446725676,0.30446737677845226,-0.30446737677845226,
8.18,-0.3071250489479858,0.32049769006279344,0.19904109866072567,-0.37069239325578934,0.30103150964733294,-0.30103150964733294,
8.19,-0.3039200720473579,0.35152679243424767,0.19533417472816778,-0.40092433996680066,0.2972875164754495,-0.2972875164754495,
8.2,-0.3004048041230154,0.38230034151002595,0.19132493132849976,-0.43085063139832724,0.29323818064178475,-0.29323818064178475,
8.21,-0.2965818007079151,0.412787861817559,0.18701642501451649,-0.46044132205708027,0.28888658926466165,-0.28888658926466165,
8.22,-0.2924539220897395,0.4429589889501163,0.18241201179394567,-0.4896666176640297,0.2842361319118851,-0.2842361319118851,
8.23,-0.2880243322002384,0.4727834927086688,0.17751534561730536,-0.5184968994235006,0.2792904990734784,-0.2792904990734784,
8.24,-0.2832964972731517,0.5022313009875959,0.17233037662307035,-0.5469027490929038,0.27405368038930106,-0.27405368038930106,
8.25,-0.27827418426327577,0.5312725244479302,0.16686134913214132,-0.5748549748824515,0.26852996262346274,-0.26852996262346274,
8.26,-0.2729614590187965,0.5598774820142817,0.1611127993833168,-0.6023246382058419,0.26272392737715,-0.26272392737715,
8.27,-0.26736268419865367,0.5880167272236594,0.15508955300125837,-0.6292830812939953,0.256640448531271,-0.256640448531271,
8.28,-0.26148251692641705,0.6156610754456536,0.1487967221883184,-0.6557019556745438,0.2502846894102016,-0.2502846894102016,
8.290000000000001,-0.2553259061719605,0.6427816319843088,0.14223970263157298,-0.6815532515099869,0.2436620996578887,-0.2436620996578887,
8.3,-0.2488980898521174,0.6693498210624764,0.13542417011647312,-0.7068093277773007,0.23677841181763787,-0.23677841181763787,
8.31,-0.24220459164149263,0.6953374156791939,0.12835607683870012,-0.7314429432614028,0.22963963760708714,-0.22963963760708714,
8.32,-0.23525121748470068,0.7207165683204484,0.1210416474060861,-0.7554272883243162,0.22225206388014696,-0.22225206388014696,
8.33,-0.2280440518014962,0.7454598424929846,0.11348737452284294,-0.7787360174012287,0.21462224826807136,-0.21462224826807136,
8.34,-0.22058945337656635,0.7695402450400299,0.10570001434883065,-0.8013432821640065,0.20675701449231898,-0.20675701449231898,
8.35,-0.21289405092616606,0.7929312591870279,0.09768658152719059,-0.8232237652821797,0.1986634473424625,-0.1986634473424625,
8.36,-0.2049647383342958,0.8156068782545828,0.08945434387436879,-0.8443527147010815,0.1903488873131125,-0.1903488873131125,
8.370000000000001,-0.19680866955174997,0.8375416399651819,0.08101081672735798,-0.8647059783467904,0.18182092489463156,-0.18182092489463156,
8.38,-0.18843325315209816,0.8587106612597579,0.07236375694389008,-0.8842600391578886,0.173087394513329,-0.173087394513329,
8.39,-0.1798461465395006,0.8790896735300557,0.06352115655231119,-0.9029920503349327,0.1641563681178343,-0.1641563681178343,
8.4,-0.17105524980420003,0.8986550581630376,0.05449123604896186,-0.9208798706900128,0.15503614840945149,-0.15503614840945149,
8.41,-0.16206869922256967,0.9173838822843426,0.045282437342061735,-0.937902099970973,0.14573526171548234,-0.14573526171548234,
8.42,-0.15289486039972625,0.9352539345794677,0.035903416342352,-0.9540381140278612,0.1362624505057755,-0.1362624505057755,
8.43,-0.14354232105393155,0.9522437610633103,0.02636303520207339,-0.9692680996830735,0.12662666555409413,-0.12662666555409413,
8.44,-0.13401988344329846,0.9683327006619982,0.016670354205242655,-0.9835730891615316,0.11683705774729508,-0.11683705774729508,
8.45,-0.12433655643667847,0.9835009204647759,0.006834623313627337,-0.996934993933175,0.10690296954676362,-0.10690296954676362,
8.46,-0.11450154723203071,0.9977294504987773,-0.0031347266257044128,-1.0093366378171151,0.09683392610803855,-0.09683392610803855,
8.47,-0.10452425272704294,1.0110002178756445,-0.013228093003875565,-1.0207617891950689,0.08663962606608569,-0.08663962606608569,
8.48,-0.09441425054828649,1.0232960801561868,-0.023435710895826252,-1.0311951921811926,0.07632993199521548,-0.07632993199521548,
8.49,-0.08418128974672462,1.0346008577778019,-0.03374766281763818,-1.0406225965962348,0.06591486055418544,-0.06591486055418544,
8.5,-0.0738352811689466,1.0448993653891707,-0.04415388878360053,-1.049030786596024,0.055404572328563474,-0.055404572328563474,
8.51,-0.06338628751505489,1.0541774419378191,-0.054644196649560765,-1.0564076078077318,0.04480936138394363,-0.04480936138394363,
8.52,-0.0528445130956767,1.062421979358582,-0.06520827272763809,-1.062741992832099,0.03413964454508554,-0.03413964454508554,
8.53,-0.04222029330209088,1.0696209497148041,-0.07583569265595907,-1.0680239849758562,0.023405950417481336,-0.023405950417481336,
8.540000000000001,-0.031524083804942836,1.0757634306492343,-0.08651593250571764,-1.0722447600858975,0.012618908169225188,-0.012618908169225188,
8.55,-0.020766449498450492,1.0808396290080213,-0.09723838010657661,-1.0753966463653133,0.001789236092357635,-0.001789236092357635,
8.56,-0.009958053208370279,1.0848409025089802,-0.10799234657022974,-1.0774731420611043,-0.009072270035932029,0.009072270035932029,
8.57,0.0008903558167195243,1.0877597793342701,-0.11876707799084078,-1.0784689309242117,-0.01995474877074918,0.01995474877074918,
8.58,0.011767953610062226,1.0895899755377858,-0.1295517673000829,-1.0783798953543033,-0.0308472849730837,0.0308472849730837,
8.59,0.022663853365440086,1.09032641016884,-0.14033556625362592,-1.0772031271544742,-0.041738921916162186,0.041738921916162186,
8.6,0.03356711746712848,1.0899652180259534,-0.15110759752517067,-1.0749369358345129,-0.052618673500422375,0.052618673500422375,
8.61,0.044466769647388014,1.0885037599676948,-0.1618569668835158,-1.0715808544155505,-0.06347553655235097,0.06347553655235097,
8.620000000000001,0.05535180724706496,1.0859406307215056,-0.1725727754276713,-1.0671356427035952,-0.074298503181948,0.074298503181948,
8.63,0.06621121355428002,1.0822756641459341,-0.18324413185470725,-1.0616032880145319,-0.08507657317325432,0.08507657317325432,
8.64,0.07703397019573936,1.0775099359168434,-0.19386016473485257,-1.054987003348484,-0.09579876638220108,0.09579876638220108,
8.65,0.0878090695549078,1.071645763623529,-0.2044100347683374,-1.0472912230268374,-0.10645413511602078,0.10645413511602078,
8.66,0.09852552719114309,1.0646867042764072,-0.21488294699860577,-1.038521595820563,-0.11703177646859184,0.11703177646859184,
8.67,0.10917239423390716,1.0566375492435507,-0.2252681629568114,-1.0286849756136005,-0.12752084458637952,0.12752084458637952,
8.68,0.11973876972634268,1.0475043166490048,-0.2355550127129474,-1.0177894096598132,-0.13791056284007688,0.13791056284007688,
8.69,0.13021381289283274,1.0372942412811086,-0.24573290680954554,-1.0058441245062553,-0.148190235877641,0.148190235877641,
8.700000000000001,0.14058675530564382,1.0260157620739954,-0.25579134805460807,-0.992859509669073,-0.15834926153515413,0.15834926153515413,
8.71,0.15084691292638377,1.01367850723978,-0.2657199431512988,-0.9788470991611397,-0.1683771425828118,0.1683771425828118,
8.72,0.16098369799878157,1.0002932771426212,-0.2755084141429102,-0.9638195509823871,-0.17826349828433932,0.17826349828433932,
8.73,0.1709866307702078,0.9858720250185826,-0.2851466096527341,-0.9477906246946309,-0.18799807574926145,0.18799807574926145,
